Surface_Code,Court_Code,Series_Code,Round_Code,Best of,Rank_1,Rank_2,Rank_Diff
3,0,1,1,3,150,37,-113
2,0,3,6,3,96,124,28
1,0,3,4,3,25,90,65
3,0,2,1,5,6,45,39
1,0,3,1,3,129,45,-84
3,1,0,0,3,61,53,-8
1,0,4,1,3,280,11,-269
1,0,0,0,3,347,70,-277
1,0,1,1,3,25,45,20
3,0,5,1,3,55,27,-28
1,0,5,4,3,6,23,17
3,0,3,0,3,95,87,-8
3,0,0,0,3,60,505,445
3,0,5,1,3,19,9,-10
2,0,2,0,5,157,44,-113
3,0,0,1,3,33,61,28
1,0,1,0,3,169,127,-42
3,0,6,1,3,2,53,51
2,0,3,0,3,65,100,35
3,0,3,1,3,129,24,-105
3,0,6,1,3,47,52,5
3,0,3,1,3,18,56,38
3,0,0,2,3,56,90,34
3,0,4,0,3,48,34,-14
3,1,5,2,3,10,18,8
2,0,0,0,3,166,360,194
3,0,0,1,3,71,27,-44
3,0,6,1,3,74,35,-39
3,0,2,0,5,143,37,-106
1,0,3,6,3,32,57,25
1,0,0,0,3,132,51,-81
3,1,0,0,3,829,44,-785
3,0,6,1,3,100,26,-74
1,0,3,1,3,46,71,25
1,0,2,1,5,34,132,98
3,1,0,0,3,185,123,-62
3,1,4,1,3,124,50,-74
2,0,2,0,5,71,20,-51
2,0,2,1,5,76,73,-3
1,0,0,0,3,130,70,-60
1,0,0,0,3,653,72,-581
3,0,0,1,3,121,23,-98
3,0,2,0,5,132,255,123
1,0,5,1,3,10,113,103
2,0,0,0,3,217,254,37
3,1,3,0,3,62,43,-19
1,0,6,0,3,167,37,-130
1,0,5,0,3,38,482,444
1,0,0,0,3,195,95,-100
1,0,3,0,3,60,319,259
1,0,1,4,3,11,25,14
3,1,0,0,3,20,89,69
3,0,4,2,3,35,21,-14
3,0,5,0,3,53,72,19
3,0,6,0,3,64,132,68
1,0,3,0,3,2,99,97
3,0,3,1,3,40,33,-7
1,0,2,1,5,45,40,-5
2,0,0,1,3,208,12,-196
3,0,2,1,5,74,8,-66
3,0,0,0,3,46,57,11
1,0,2,1,5,46,5,-41
3,0,2,0,5,54,99,45
3,0,6,0,3,97,273,176
3,0,4,1,3,59,189,130
2,0,2,0,5,118,92,-26
1,0,2,0,5,9,58,49
3,0,3,1,3,34,69,35
3,1,4,0,3,27,130,103
1,0,5,0,3,51,5,-46
1,0,5,2,3,3,26,23
2,0,2,0,5,77,97,20
1,0,3,0,3,76,128,52
3,0,6,0,3,149,48,-101
1,0,5,0,3,3,46,43
3,0,2,0,5,89,82,-7
2,0,0,1,3,190,129,-61
3,0,2,2,5,6,79,73
3,0,6,0,3,45,117,72
0,1,3,0,3,52,18,-34
3,0,3,1,3,43,59,16
0,1,3,4,3,56,58,2
1,0,1,0,3,54,80,26
3,0,6,1,3,11,52,41
2,0,1,0,3,72,1,-71
1,0,2,0,5,86,44,-42
1,0,6,1,3,17,33,16
3,0,6,4,3,4,10,6
1,0,2,6,5,2,5,3
3,0,6,3,3,5,15,10
1,0,5,0,3,27,4,-23
3,1,0,0,3,86,55,-31
3,1,0,1,3,67,11,-56
3,1,4,1,3,70,101,31
2,0,3,0,3,132,5,-127
3,0,0,4,3,89,198,109
1,0,0,4,3,105,29,-76
3,1,1,1,3,19,11,-8
1,0,6,2,3,14,5,-9
1,0,3,0,3,66,81,15
1,0,2,0,5,105,13,-92
1,0,0,1,3,112,26,-86
3,1,3,1,3,119,36,-83
2,0,0,0,3,359,32,-327
1,0,0,0,3,37,547,510
3,0,2,3,5,14,53,39
1,0,1,1,3,19,119,100
1,0,2,7,5,5,3,-2
3,0,6,2,3,22,1,-21
3,1,4,7,3,13,3,-10
0,1,3,0,3,91,24,-67
2,0,0,6,3,10,16,6
3,0,2,1,5,177,18,-159
1,0,2,1,5,117,38,-79
1,0,3,1,3,68,153,85
0,1,4,0,3,5,55,50
3,1,1,1,3,81,6,-75
3,0,2,0,5,70,81,11
1,0,2,0,5,44,42,-2
3,1,6,1,3,29,14,-15
3,0,3,0,3,105,109,4
1,0,4,0,3,1473,93,-1380
1,0,3,1,3,19,53,34
3,0,1,1,3,19,18,-1
3,0,4,0,3,48,153,105
1,0,3,0,3,90,140,50
3,1,3,6,3,19,52,33
1,0,0,0,3,182,196,14
3,0,5,1,3,5,265,260
1,0,3,1,3,126,21,-105
3,1,0,0,3,164,69,-95
1,0,0,0,3,122,57,-65
3,0,5,2,3,84,64,-20
1,0,0,0,3,70,77,7
3,0,1,1,3,175,89,-86
3,0,2,1,5,141,40,-101
3,0,4,4,3,21,40,19
3,1,6,2,3,3,20,17
1,0,0,0,3,103,60,-43
1,0,0,0,3,149,369,220
3,0,1,0,3,10,133,123
3,1,3,6,3,3,27,24
3,1,0,1,3,16,33,17
1,0,4,0,3,87,91,4
3,0,6,0,3,51,62,11
3,0,0,1,3,25,43,18
0,1,3,6,3,46,58,12
1,1,0,0,3,68,66,-2
3,0,3,1,3,10,390,380
3,0,5,4,3,2,9,7
1,0,6,1,3,10,80,70
3,0,4,1,3,90,108,18
1,0,3,6,3,20,36,16
1,0,6,0,3,81,79,-2
1,0,5,2,3,22,3,-19
3,0,5,0,3,71,56,-15
3,1,0,4,3,72,103,31
3,1,0,1,3,287,87,-200
3,0,3,6,3,211,50,-161
3,1,6,0,3,20,24,4
1,0,6,2,3,39,3,-36
3,1,3,1,3,41,30,-11
3,0,2,1,5,47,17,-30
3,0,0,0,3,93,2,-91
3,0,2,6,5,36,10,-26
1,0,0,0,3,101,69,-32
1,0,2,2,5,1,66,65
3,0,2,2,5,29,4,-25
1,0,0,4,3,70,62,-8
3,0,6,7,3,9,2,-7
3,0,0,7,3,22,21,-1
2,0,2,0,5,49,116,67
2,0,0,1,3,169,61,-108
3,0,6,6,3,12,31,19
3,1,5,0,3,30,52,22
2,0,0,1,3,146,41,-105
3,1,5,4,3,21,18,-3
3,0,1,1,3,30,8,-22
0,1,5,1,3,14,28,14
3,0,6,0,3,62,142,80
3,0,3,0,3,132,42,-90
3,0,6,0,3,135,434,299
3,0,6,2,3,7,15,8
3,0,2,6,5,6,1,-5
1,0,2,2,5,47,16,-31
2,0,0,7,3,69,4,-65
3,1,0,0,3,92,50,-42
2,0,2,2,5,64,9,-55
3,0,3,1,3,75,60,-15
2,0,0,0,3,52,67,15
1,0,3,6,3,68,54,-14
3,1,0,1,3,32,97,65
3,0,6,1,3,48,10,-38
1,0,0,0,3,122,378,256
3,0,0,0,3,330,51,-279
1,0,3,0,3,13,39,26
2,0,0,4,3,32,97,65
3,0,6,3,3,14,7,-7
1,0,6,1,3,21,4,-17
3,0,3,2,3,14,115,101
3,0,6,0,3,38,57,19
3,0,5,1,3,30,102,72
1,0,0,0,3,95,427,332
2,0,3,1,3,32,21,-11
1,0,0,7,3,21,22,1
3,0,0,0,3,90,54,-36
2,0,2,1,5,49,105,56
3,0,2,2,5,67,110,43
3,0,3,1,3,134,11,-123
3,0,6,2,3,2,28,26
3,0,5,0,3,122,49,-73
3,0,2,1,5,20,92,72
1,0,3,1,3,5,343,338
1,0,3,0,3,397,20,-377
1,0,4,1,3,38,70,32
3,1,0,0,3,80,125,45
3,1,1,0,3,74,8,-66
1,0,2,0,5,224,28,-196
3,0,3,0,3,75,172,97
3,1,0,0,3,101,98,-3
3,1,1,4,3,3,46,43
1,0,0,6,3,49,15,-34
3,1,3,0,3,79,45,-34
3,1,4,6,3,73,3,-70
2,0,2,0,5,24,133,109
0,1,3,0,3,36,40,4
3,0,0,1,3,285,52,-233
1,1,0,4,3,87,103,16
1,0,5,0,3,41,24,-17
3,1,0,6,3,6,119,113
1,0,2,0,5,60,70,10
3,0,2,0,5,44,29,-15
1,0,5,6,3,20,1,-19
3,0,2,2,5,20,15,-5
3,1,6,1,3,4,43,39
3,0,5,1,3,87,15,-72
1,0,5,7,5,8,9,1
1,0,3,0,3,165,145,-20
3,0,2,0,5,29,106,77
3,0,6,0,3,51,74,23
3,0,1,0,3,233,51,-182
0,1,3,0,3,92,91,-1
3,0,0,0,3,92,141,49
1,0,0,1,3,117,21,-96
1,0,0,0,3,37,45,8
2,0,2,1,5,4,120,116
3,0,3,1,3,227,84,-143
3,1,1,4,3,39,12,-27
3,1,1,0,3,6,31,25
3,0,0,0,3,78,51,-27
1,0,3,0,3,41,183,142
3,0,4,0,3,159,101,-58
1,0,0,0,3,74,114,40
3,0,0,1,3,58,112,54
3,0,2,1,5,9,73,64
1,0,2,0,5,139,17,-122
3,1,3,1,3,78,171,93
3,0,3,0,3,15,94,79
3,1,4,1,3,19,15,-4
3,1,3,0,3,90,58,-32
3,0,1,0,3,6,16,10
1,0,6,0,3,81,149,68
3,0,0,4,3,80,19,-61
1,0,3,6,3,9,19,10
3,0,0,6,3,72,109,37
3,0,0,1,3,40,4,-36
1,0,6,0,3,16,694,678
3,1,1,0,3,29,24,-5
3,0,0,6,3,61,13,-48
2,0,2,2,5,27,130,103
1,0,2,0,5,11,60,49
3,0,4,6,3,1,52,51
3,0,0,0,3,116,79,-37
1,0,0,0,3,114,67,-47
1,0,0,0,3,653,54,-599
3,0,2,0,5,52,256,204
3,0,0,4,3,21,26,5
1,0,3,1,3,110,71,-39
1,0,0,1,3,139,28,-111
3,0,3,0,3,957,28,-929
0,1,5,0,3,84,35,-49
3,1,0,0,3,87,251,164
1,0,2,0,5,76,77,1
3,0,2,0,5,56,264,208
1,0,1,4,3,100,70,-30
3,0,0,0,3,47,52,5
3,0,0,0,3,58,36,-22
1,0,3,0,3,4,104,100
1,0,4,0,3,83,77,-6
1,0,2,2,5,79,4,-75
2,0,0,1,3,83,95,12
3,1,1,0,3,51,148,97
3,1,4,1,3,6,62,56
3,0,2,0,5,10,46,36
1,0,3,0,3,150,103,-47
3,0,3,7,3,53,7,-46
2,0,2,3,5,9,105,96
1,0,6,0,3,52,98,46
3,0,5,0,3,33,24,-9
1,0,2,1,5,10,103,93
3,0,2,0,5,129,74,-55
1,0,5,0,3,32,138,106
1,0,5,2,3,21,53,32
1,0,2,1,5,17,45,28
2,0,2,0,5,10,70,60
2,0,0,0,3,55,45,-10
3,0,2,1,5,107,65,-42
3,0,1,1,3,27,43,16
1,0,0,1,3,104,23,-81
0,1,5,0,3,19,24,5
3,0,5,0,3,643,49,-594
1,0,6,1,3,85,25,-60
3,0,5,0,3,44,26,-18
3,0,2,0,5,39,149,110
3,0,6,0,3,17,69,52
1,0,3,0,3,103,50,-53
3,0,2,3,5,46,24,-22
3,1,0,0,3,152,166,14
3,0,5,0,3,103,25,-78
1,0,4,0,3,111,82,-29
3,1,0,1,3,11,532,521
2,0,0,4,3,74,102,28
3,0,1,1,3,78,23,-55
3,1,0,0,3,13,95,82
3,0,5,0,3,54,46,-8
1,0,3,1,3,158,41,-117
3,0,0,1,3,70,36,-34
1,0,5,0,3,32,6,-26
1,0,2,0,5,3,74,71
1,0,4,1,3,7,105,98
2,0,3,4,3,111,39,-72
3,0,2,1,5,34,30,-4
0,1,3,1,3,66,98,32
3,0,5,4,3,10,33,23
0,1,3,0,3,7,53,46
1,0,4,0,3,214,44,-170
3,0,4,4,3,52,31,-21
3,0,0,1,3,198,230,32
1,0,1,0,3,135,78,-57
3,0,3,0,3,58,35,-23
1,0,0,0,3,32,44,12
1,0,4,0,3,133,135,2
1,0,1,2,3,2,155,153
1,0,2,0,5,13,109,96
3,0,2,0,5,186,8,-178
3,0,2,1,5,36,184,148
2,0,3,0,3,53,139,86
1,0,0,1,3,101,38,-63
1,0,3,0,3,60,21,-39
3,0,3,0,3,60,54,-6
2,0,2,0,5,178,17,-161
1,0,3,0,3,123,159,36
3,1,0,4,3,78,20,-58
3,0,5,1,3,26,48,22
1,0,0,1,3,38,67,29
1,0,0,1,3,106,179,73
3,1,3,1,3,113,40,-73
2,0,0,1,3,34,196,162
3,0,4,0,3,108,23,-85
1,0,0,1,3,211,16,-195
3,0,4,0,3,180,145,-35
3,0,5,2,3,57,26,-31
3,0,2,1,5,88,84,-4
3,0,1,4,3,10,1,-9
3,0,2,0,5,110,26,-84
2,0,0,0,3,41,52,11
3,0,6,1,3,104,19,-85
1,0,3,4,3,4,47,43
3,0,5,0,3,90,265,175
2,0,0,0,3,258,69,-189
3,0,4,0,3,98,151,53
3,1,0,4,3,24,7,-17
1,0,6,4,3,11,18,7
1,0,5,0,3,93,59,-34
3,1,4,1,3,69,25,-44
3,0,6,1,3,28,5,-23
0,1,3,1,3,205,65,-140
1,0,1,0,3,827,54,-773
1,0,0,1,3,22,85,63
3,0,0,6,3,123,50,-73
3,0,2,2,5,19,34,15
3,1,0,0,3,88,111,23
2,0,3,1,3,15,76,61
3,0,1,4,3,53,12,-41
1,0,3,1,3,92,17,-75
3,0,0,4,3,62,19,-43
1,0,0,0,3,87,109,22
2,0,0,0,3,75,92,17
1,0,2,0,5,69,8,-61
1,0,4,1,3,92,56,-36
3,0,2,6,5,2,38,36
1,0,6,0,3,56,90,34
1,0,0,1,3,186,18,-168
1,0,3,1,3,29,79,50
3,0,1,1,3,41,3,-38
3,0,5,0,3,70,542,472
3,1,3,1,3,1,76,75
2,0,0,0,3,106,74,-32
2,0,2,1,5,39,6,-33
3,0,4,1,3,57,29,-28
3,0,0,1,3,47,107,60
2,0,1,1,3,79,40,-39
1,0,3,1,3,86,48,-38
1,0,2,0,5,10,89,79
3,0,6,0,3,28,44,16
3,1,3,0,3,6,84,78
1,0,4,2,3,2,73,71
1,0,2,1,5,73,3,-70
1,0,4,2,3,54,184,130
3,0,0,4,3,72,94,22
1,0,4,2,3,50,47,-3
1,0,5,1,3,9,53,44
1,0,3,6,3,28,110,82
2,0,0,0,3,67,64,-3
1,0,1,1,3,38,194,156
3,0,2,3,5,4,15,11
2,0,2,3,5,6,20,14
2,0,1,0,3,63,74,11
3,1,0,6,3,14,16,2
1,0,3,4,3,14,60,46
3,0,3,6,3,20,31,11
1,0,3,0,3,65,25,-40
3,0,6,0,3,71,114,43
1,0,2,0,5,128,52,-76
2,0,2,0,5,66,87,21
3,1,6,0,3,37,40,3
0,1,3,0,3,5,60,55
3,0,2,2,5,16,33,17
1,0,4,0,3,71,57,-14
3,0,0,0,3,624,347,-277
3,0,6,1,3,12,27,15
3,1,4,0,3,7,114,107
3,1,3,4,3,83,33,-50
3,1,0,0,3,17,69,52
2,0,3,4,3,118,66,-52
3,0,0,1,3,54,84,30
3,0,3,1,3,21,62,41
1,0,0,1,3,60,66,6
3,0,2,7,5,6,1,-5
1,1,0,6,3,113,72,-41
1,0,0,0,3,102,45,-57
3,0,6,1,3,26,23,-3
3,0,5,1,3,32,5,-27
1,0,3,0,3,40,110,70
3,0,6,1,3,16,65,49
3,1,6,0,3,41,28,-13
1,0,0,4,3,57,159,102
3,1,0,0,3,122,33,-89
3,0,2,1,5,200,17,-183
1,0,4,2,3,31,17,-14
3,0,0,1,3,70,35,-35
3,0,4,1,3,12,18,6
3,0,6,0,3,89,74,-15
3,0,1,0,3,23,1,-22
1,0,2,2,5,22,13,-9
1,0,5,1,3,52,4,-48
1,0,1,1,3,39,33,-6
0,1,5,2,3,2,21,19
3,0,3,1,3,148,23,-125
3,1,1,6,3,13,11,-2
3,0,1,0,3,7,61,54
1,0,0,0,3,118,105,-13
1,0,3,0,3,91,247,156
2,0,3,0,3,44,126,82
3,0,0,0,3,162,106,-56
3,1,4,1,3,27,37,10
3,0,5,1,3,2,22,20
1,0,2,4,5,7,2,-5
2,0,2,0,5,148,14,-134
1,0,3,6,3,75,20,-55
3,0,0,0,3,118,329,211
3,0,4,1,3,10,255,245
1,0,3,1,3,74,121,47
3,1,3,1,3,45,30,-15
1,0,2,0,5,3,183,180
3,1,0,4,3,61,31,-30
3,0,6,0,3,77,166,89
1,0,1,0,3,40,42,2
0,1,5,1,3,58,14,-44
3,0,0,0,3,158,39,-119
3,0,2,0,5,155,64,-91
1,0,2,0,5,93,32,-61
2,0,2,0,5,38,16,-22
1,0,0,1,3,133,48,-85
3,0,5,0,3,73,66,-7
1,0,0,1,3,72,81,9
1,0,0,0,3,106,54,-52
3,0,1,4,3,25,16,-9
1,0,1,7,3,19,11,-8
3,0,6,0,3,96,43,-53
1,0,6,0,3,47,15,-32
2,0,0,0,3,40,92,52
1,0,1,6,3,13,3,-10
1,0,5,0,3,12,47,35
1,0,0,4,3,150,87,-63
3,0,1,0,3,97,145,48
1,0,1,6,3,84,5,-79
1,0,0,0,3,88,111,23
3,1,1,1,3,47,15,-32
3,0,0,1,3,31,171,140
3,1,1,1,3,10,19,9
3,1,0,4,3,128,16,-112
1,0,3,0,3,19,145,126
2,0,2,2,5,67,2,-65
3,1,1,0,3,39,14,-25
3,1,1,0,3,102,99,-3
3,1,1,0,3,50,130,80
1,0,0,0,3,148,93,-55
1,0,2,3,5,17,4,-13
3,0,6,1,3,9,21,12
1,0,0,6,3,21,72,51
0,1,3,0,3,7,124,117
3,0,1,0,3,73,31,-42
3,0,1,6,3,5,4,-1
3,0,2,0,5,112,20,-92
3,0,0,1,3,48,32,-16
1,0,6,1,3,84,26,-58
3,0,6,1,3,45,10,-35
1,0,3,0,3,8,159,151
1,0,3,0,3,88,124,36
3,0,5,0,3,50,81,31
2,0,2,0,5,86,71,-15
1,0,0,1,3,29,101,72
3,0,3,0,3,74,17,-57
1,0,5,0,3,9,75,66
3,0,5,2,3,34,43,9
3,0,0,1,3,81,104,23
3,0,2,0,5,52,89,37
3,0,2,0,5,60,64,4
3,0,1,0,3,115,113,-2
3,0,2,1,5,1,120,119
3,1,1,1,3,72,27,-45
1,0,1,2,3,44,7,-37
3,1,0,4,3,58,81,23
1,0,3,6,3,104,1,-103
2,0,2,0,5,35,118,83
1,0,5,1,3,111,41,-70
3,1,3,0,3,396,96,-300
1,0,0,1,3,173,71,-102
2,0,2,0,5,77,340,263
1,0,5,4,3,6,17,11
3,0,3,0,3,47,86,39
3,1,7,5,3,8,3,-5
3,0,0,1,3,20,89,69
3,0,6,0,3,50,96,46
1,0,2,0,5,142,18,-124
1,0,0,1,3,26,64,38
3,0,5,6,3,41,8,-33
0,1,3,1,3,182,83,-99
3,0,6,1,3,7,143,136
1,0,5,0,3,43,5,-38
1,0,5,1,3,64,6,-58
1,0,0,6,3,80,104,24
1,0,3,1,3,121,78,-43
3,0,6,4,3,40,6,-34
3,0,0,1,3,48,68,20
3,1,0,1,3,40,42,2
3,0,2,1,5,37,31,-6
3,0,2,0,5,39,182,143
2,0,0,0,3,37,911,874
3,1,5,6,3,8,2,-6
3,0,5,0,3,63,43,-20
2,0,3,1,3,64,2,-62
3,0,5,2,3,44,68,24
2,0,0,0,3,109,53,-56
1,0,2,1,5,34,31,-3
3,0,2,1,5,30,4,-26
1,0,4,6,3,8,3,-5
3,0,0,1,3,49,106,57
1,0,1,0,3,224,70,-154
1,0,1,0,3,40,17,-23
1,0,6,0,3,26,38,12
3,0,2,3,5,15,2,-13
1,0,3,1,3,7,28,21
1,0,2,0,5,46,147,101
2,0,3,1,3,167,110,-57
2,0,2,0,5,37,24,-13
2,0,3,0,3,38,77,39
2,0,3,0,3,199,131,-68
1,0,0,0,3,61,76,15
3,0,2,1,5,45,28,-17
3,0,3,1,3,212,118,-94
3,1,1,1,3,23,92,69
2,0,2,1,5,113,44,-69
1,0,2,0,5,146,99,-47
3,0,0,0,3,56,45,-11
1,0,6,1,3,100,19,-81
3,1,1,1,3,73,13,-60
3,0,1,6,3,38,25,-13
2,0,2,1,5,72,77,5
3,0,4,0,3,3,45,42
0,1,3,6,3,35,7,-28
1,0,3,4,3,20,26,6
2,0,0,6,3,16,9,-7
3,0,0,4,3,12,52,40
3,0,6,1,3,159,13,-146
3,1,3,6,3,35,22,-13
3,1,0,0,3,280,87,-193
1,0,2,0,5,180,10,-170
3,0,6,0,3,44,16,-28
1,0,0,0,3,108,49,-59
3,1,3,0,3,103,70,-33
1,0,5,0,3,35,4,-31
2,0,3,0,3,135,39,-96
3,0,5,0,3,10,108,98
3,1,0,1,3,27,72,45
1,0,5,2,3,7,13,6
1,0,4,0,3,79,138,59
3,0,4,4,3,109,45,-64
1,0,1,1,3,82,73,-9
3,0,6,0,3,38,65,27
3,0,0,1,3,13,65,52
3,1,0,0,3,75,55,-20
1,0,0,0,3,70,59,-11
2,0,0,1,3,11,38,27
3,0,0,0,3,100,42,-58
1,0,0,1,3,69,18,-51
2,0,1,4,3,36,16,-20
3,0,0,6,3,163,137,-26
3,0,0,1,3,104,18,-86
2,0,2,0,5,45,187,142
3,0,3,0,3,32,99,67
3,0,6,0,3,20,13,-7
3,0,0,0,3,59,95,36
3,0,0,0,3,167,42,-125
2,0,2,0,5,50,15,-35
1,0,2,0,5,92,50,-42
1,0,0,6,3,559,112,-447
3,0,0,1,3,117,54,-63
2,0,0,0,3,51,37,-14
3,0,3,4,3,92,17,-75
3,1,1,1,3,7,34,27
3,0,2,0,5,13,45,32
2,0,2,0,5,198,28,-170
1,0,0,1,3,129,21,-108
3,0,0,1,3,121,64,-57
3,1,0,0,3,151,199,48
2,0,2,1,5,171,21,-150
3,0,4,4,3,35,70,35
1,0,4,0,3,33,59,26
3,1,1,0,3,160,25,-135
3,0,2,0,5,47,2,-45
1,0,0,0,3,91,97,6
1,0,0,0,3,337,100,-237
1,0,3,1,3,52,15,-37
1,0,0,6,3,35,11,-24
2,0,1,0,3,19,66,47
1,0,5,0,3,3,133,130
2,0,0,4,3,82,63,-19
1,0,1,0,3,50,33,-17
3,0,5,1,3,9,81,72
3,0,2,0,5,56,94,38
1,0,4,0,3,98,23,-75
3,0,3,4,3,83,109,26
1,1,0,0,3,93,104,11
3,0,0,6,3,11,2,-9
3,1,5,4,3,9,2,-7
3,0,0,0,3,150,113,-37
1,0,2,2,5,22,13,-9
3,0,0,0,3,70,42,-28
3,0,5,4,3,13,114,101
3,0,3,0,3,93,131,38
3,0,1,1,3,3,145,142
3,1,0,4,3,31,44,13
3,0,0,0,3,77,108,31
1,0,4,1,3,3,167,164
2,0,2,1,5,53,44,-9
3,0,5,0,3,72,28,-44
3,0,6,3,3,51,9,-42
2,0,0,7,3,49,44,-5
1,0,3,1,3,82,40,-42
3,0,5,0,3,30,10,-20
3,1,3,1,3,149,208,59
3,0,6,1,3,39,59,20
3,1,4,6,3,70,68,-2
0,1,3,0,3,50,74,24
3,0,2,0,5,46,73,27
3,1,7,5,3,8,1,-7
3,0,6,3,3,28,16,-12
1,0,3,0,3,87,254,167
1,0,0,1,3,115,35,-80
3,1,3,1,3,22,35,13
3,1,0,1,3,259,36,-223
3,0,6,0,3,45,36,-9
1,0,6,1,3,36,21,-15
1,0,0,0,3,57,113,56
3,0,0,0,3,76,134,58
3,0,3,0,3,100,159,59
3,0,1,0,3,34,147,113
3,0,0,0,3,95,123,28
3,0,2,4,5,3,19,16
3,0,2,0,5,185,10,-175
1,0,2,0,5,48,103,55
1,0,2,0,5,32,51,19
3,0,6,1,3,46,5,-41
2,0,2,0,5,28,118,90
3,0,6,1,3,15,73,58
3,0,6,2,3,14,34,20
1,0,6,0,3,50,57,7
3,1,4,0,3,12,98,86
3,1,1,0,3,18,55,37
3,1,3,0,3,97,401,304
3,0,3,0,3,112,524,412
1,0,3,1,3,85,114,29
3,0,2,1,5,63,55,-8
2,0,3,0,3,79,98,19
1,0,4,0,3,112,116,4
0,1,3,0,3,43,53,10
3,0,0,6,3,148,9,-139
3,0,2,2,5,8,161,153
1,0,3,1,3,48,124,76
3,0,6,0,3,31,50,19
3,1,0,0,3,102,52,-50
3,0,4,2,3,23,58,35
3,1,0,0,3,111,46,-65
1,0,2,0,5,80,76,-4
3,0,2,0,5,25,68,43
3,0,6,2,3,66,1,-65
1,0,3,4,3,58,139,81
3,0,3,1,3,4,144,140
3,0,0,6,3,59,67,8
2,0,3,1,3,467,367,-100
3,0,6,1,3,6,46,40
3,0,5,0,3,64,87,23
3,0,0,1,3,240,16,-224
2,0,0,1,3,53,40,-13
2,0,3,0,3,115,55,-60
1,0,2,0,5,123,6,-117
3,1,4,0,3,56,52,-4
3,0,6,4,3,5,7,2
3,0,2,2,5,42,7,-35
1,0,3,0,3,102,87,-15
3,0,3,0,3,10,57,47
1,0,3,0,3,41,129,88
1,0,6,1,3,2,48,46
1,0,5,1,3,1,101,100
1,0,0,0,3,51,276,225
2,0,1,0,3,92,145,53
1,0,4,0,3,39,81,42
3,0,2,4,5,2,39,37
3,0,1,6,3,14,48,34
3,1,3,0,3,22,78,56
3,0,5,1,3,58,57,-1
3,0,6,0,3,59,84,25
3,1,0,1,3,309,40,-269
3,0,2,0,5,126,55,-71
3,0,0,0,3,43,50,7
3,0,6,2,3,17,12,-5
3,0,6,2,3,2,16,14
0,1,3,0,3,107,70,-37
1,0,5,0,3,206,98,-108
3,0,5,0,3,119,133,14
3,0,0,6,3,9,81,72
3,1,0,0,3,57,75,18
2,0,2,2,5,40,6,-34
3,0,2,4,5,11,15,4
3,0,3,0,3,126,98,-28
2,0,0,1,3,141,188,47
3,1,1,6,3,14,15,1
3,1,3,1,3,6,188,182
1,0,0,1,3,39,316,277
1,0,2,1,5,50,84,34
3,0,2,0,5,55,61,6
3,1,0,1,3,101,39,-62
3,0,0,1,3,62,101,39
1,0,4,2,3,77,16,-61
1,0,6,2,3,31,118,87
2,0,1,0,3,23,38,15
3,0,3,4,3,119,133,14
1,0,0,1,3,115,29,-86
3,0,2,0,5,26,132,106
3,1,0,1,3,83,21,-62
3,1,3,0,3,48,51,3
3,0,3,1,3,5,70,65
1,0,4,0,3,160,98,-62
1,0,3,7,3,43,78,35
1,0,3,0,3,95,21,-74
2,0,1,0,3,698,6,-692
2,0,3,0,3,78,64,-14
2,0,3,7,3,19,33,14
3,1,0,0,3,62,35,-27
1,0,3,0,3,396,85,-311
3,0,2,0,5,94,19,-75
3,1,1,1,3,34,57,23
1,0,3,1,3,17,227,210
3,0,0,0,3,80,406,326
1,0,0,1,3,109,119,10
3,0,0,6,3,56,37,-19
3,0,1,6,3,1,8,7
3,1,0,0,3,135,92,-43
3,0,5,0,3,16,21,5
3,0,0,1,3,77,31,-46
3,1,0,0,3,27,89,62
3,0,2,0,5,32,201,169
3,0,6,0,3,20,102,82
1,0,2,0,5,75,80,5
3,0,1,1,3,36,93,57
3,0,6,0,3,42,399,357
3,0,2,0,5,68,7,-61
3,0,6,1,3,1,62,61
3,1,6,1,3,20,55,35
3,1,0,4,3,13,113,100
3,0,3,0,3,95,6,-89
1,0,3,0,3,13,62,49
1,0,3,1,3,7,82,75
3,1,0,7,3,53,60,7
3,0,5,0,3,117,50,-67
3,0,1,0,3,111,86,-25
3,1,3,0,3,28,89,61
3,0,4,6,3,51,41,-10
1,0,6,1,3,72,3,-69
3,0,6,1,3,163,35,-128
3,0,2,0,5,87,18,-69
2,0,3,0,3,61,121,60
1,0,6,4,3,4,5,1
3,0,2,2,5,13,51,38
3,0,2,1,5,22,60,38
1,0,3,4,3,92,164,72
3,0,0,1,3,36,46,10
3,1,1,0,3,68,9,-59
3,1,0,0,3,100,60,-40
3,0,0,1,3,150,105,-45
1,0,0,1,3,129,1184,1055
3,0,2,2,5,71,12,-59
3,0,6,1,3,54,22,-32
1,0,0,0,3,91,84,-7
3,0,6,0,3,74,63,-11
3,0,0,0,3,172,164,-8
1,0,0,1,3,70,114,44
3,0,2,0,5,47,32,-15
2,0,3,1,3,229,130,-99
1,0,0,1,3,67,123,56
3,0,0,0,3,108,74,-34
3,1,4,1,3,16,39,23
3,0,2,0,5,28,69,41
3,0,5,4,3,8,3,-5
3,0,6,1,3,273,29,-244
3,0,2,2,5,93,40,-53
1,0,0,0,3,946,45,-901
3,1,0,1,3,11,53,42
1,0,0,0,3,29,357,328
3,0,3,0,3,1288,25,-1263
0,1,3,4,3,65,39,-26
3,1,1,0,3,8,30,22
